Source,Target
606738,387268
606738,223644
606738,102628
606738,55194
606738,896621
606738,886209
606738,379565
606738,995619
606738,869269
606738,782323
606738,583209
606738,17896
606738,45105
606738,210356
606738,187842
606738,684772
606738,830016
606738,822573
606738,168204
606738,950003
606738,839720
606738,358288
606738,860021
606738,446990
606738,17126
606738,287244
606738,168319
606738,966801
606738,555857
606738,102609
606738,404908
606738,582137
606738,339453
606738,918922
606738,606164
606738,862660
606738,33619
606738,754402
606738,692566
606738,133733
606738,884098
606738,200019
606738,499381
606738,86759
606738,71888
606738,386703
606738,100283
606738,607351
606738,698881
606738,897957
606738,95089
606738,506652
606738,765242
606738,12058
606738,294618
606738,111635
606738,809608
606738,350486
606738,261569
606738,230772
606738,756099
606738,467145
606738,319670
606738,333519
606738,24484
606738,923817
606738,168308
606738,707549
606738,949057
606738,537251
606738,415224
606738,131806
606738,172506
606738,950791
606738,783657
606738,77174
606738,35970
606738,50997
606738,481191
606738,102792
606738,625089
606738,593324
606738,273822
606738,476278
606738,499985
606738,339588
606738,913194
961024,504419
961024,567228
961024,776378
961024,546344
961024,457522
961024,716612
961024,108514
961024,604000
961024,606096
961024,309907
961024,565511
961024,40309
961024,304344
961024,211534
961024,195919
961024,405164
961024,426203
961024,203577
961024,407880
961024,655448
961024,86307
961024,798236
961024,734785
961024,221316
961024,168087
961024,838135
961024,480744
961024,997377
961024,791422
961024,108239
961024,688631
961024,634027
961024,995316
961024,159886
961024,680243
961024,444318
961024,385254
961024,218080
961024,171812
961024,455533
961024,465698
961024,445127
961024,296490
961024,130004
961024,358487
961024,363822
961024,547275
961024,350356
961024,580541
961024,297422
961024,894713
961024,598704
961024,133333
961024,605224
961024,360254
961024,80140
961024,854241
961024,833761
961024,735033
961024,140246
961024,151203
961024,886018
961024,962410
961024,544056
961024,692363
961024,286704
961024,352702
961024,829911
961024,258717
961024,77142
961024,143288
961024,406373
961024,434668
961024,163885
961024,822198
961024,555171
961024,407707
961024,614626
961024,735869
961024,677618
961024,950962
961024,239362
961024,339282
961024,480769
961024,40744
961024,681015
961024,338183
961024,961772
961024,25678
961024,221062
961024,162704
961024,220354
961024,387268
961024,223644
961024,102628
961024,55194
961024,896621
961024,886209
961024,379565
961024,995619
961024,869269
961024,782323
961024,583209
961024,17896
961024,45105
961024,210356
961024,187842
961024,684772
961024,830016
961024,822573
961024,168204
961024,950003
961024,839720
961024,358288
961024,860021
961024,446990
961024,17126
961024,287244
961024,168319
961024,966801
961024,555857
961024,102609
961024,404908
961024,582137
961024,339453
961024,918922
961024,606164
961024,862660
961024,33619
961024,754402
961024,692566
961024,133733
961024,884098
961024,200019
961024,499381
961024,86759
961024,71888
961024,386703
961024,100283
961024,607351
961024,698881
961024,897957
961024,95089
961024,506652
961024,765242
961024,12058
961024,294618
961024,111635
961024,809608
961024,350486
961024,261569
961024,230772
961024,756099
961024,467145
961024,319670
961024,333519
961024,24484
961024,923817
961024,168308
961024,707549
961024,949057
961024,537251
961024,415224
961024,131806
961024,172506
961024,950791
961024,783657
961024,77174
961024,35970
961024,50997
961024,481191
961024,102792
961024,625089
961024,593324
961024,273822
961024,476278
961024,499985
961024,339588
961024,913194
504419,567228
504419,776378
504419,546344
504419,457522
504419,716612
504419,108514
504419,604000
504419,606096
504419,309907
504419,565511
504419,40309
504419,304344
504419,211534
504419,195919
504419,405164
504419,426203
504419,203577
504419,407880
504419,655448
504419,86307
504419,798236
504419,734785
504419,221316
504419,168087
504419,838135
504419,480744
504419,997377
504419,791422
504419,108239
504419,688631
504419,634027
504419,995316
504419,159886
504419,680243
504419,444318
504419,385254
504419,218080
504419,171812
504419,455533
504419,465698
504419,445127
504419,296490
504419,130004
504419,358487
504419,363822
504419,547275
504419,350356
504419,580541
504419,297422
504419,894713
504419,598704
504419,133333
504419,605224
504419,360254
504419,80140
504419,854241
504419,833761
504419,735033
504419,140246
504419,151203
504419,886018
504419,962410
504419,544056
504419,692363
504419,286704
504419,352702
504419,829911
504419,258717
504419,77142
504419,143288
504419,406373
504419,434668
504419,163885
504419,822198
504419,555171
504419,407707
504419,614626
504419,735869
504419,677618
504419,950962
504419,239362
504419,339282
504419,480769
504419,40744
504419,681015
504419,338183
504419,961772
504419,25678
504419,221062
504419,162704
504419,220354
504419,387268
504419,223644
504419,102628
504419,55194
504419,896621
504419,886209
504419,379565
504419,995619
504419,869269
504419,782323
504419,583209
504419,17896
504419,45105
504419,210356
504419,187842
504419,684772
504419,830016
504419,822573
504419,168204
504419,950003
504419,839720
504419,358288
504419,860021
504419,446990
504419,17126
504419,287244
504419,168319
504419,966801
504419,555857
504419,102609
504419,404908
504419,582137
504419,339453
504419,918922
504419,606164
504419,862660
504419,33619
504419,754402
504419,692566
504419,133733
504419,884098
504419,200019
504419,499381
504419,86759
504419,71888
504419,386703
504419,100283
504419,607351
504419,698881
504419,897957
504419,95089
504419,506652
504419,765242
504419,12058
504419,294618
504419,111635
504419,809608
504419,350486
504419,261569
504419,230772
504419,756099
504419,467145
504419,319670
504419,333519
504419,24484
504419,923817
504419,168308
504419,707549
504419,949057
504419,537251
504419,415224
504419,131806
504419,172506
504419,950791
504419,783657
504419,77174
504419,35970
504419,50997
504419,481191
504419,102792
504419,625089
504419,593324
504419,273822
504419,476278
504419,499985
504419,339588
504419,913194
567228,776378
567228,546344
567228,457522
567228,716612
567228,108514
567228,604000
567228,606096
567228,309907
567228,565511
567228,40309
567228,304344
567228,211534
567228,195919
567228,405164
567228,426203
567228,203577
567228,407880
567228,655448
567228,86307
567228,798236
567228,734785
567228,221316
567228,168087
567228,838135
567228,480744
567228,997377
567228,791422
567228,108239
567228,688631
567228,634027
567228,995316
567228,159886
567228,680243
567228,444318
567228,385254
567228,218080
567228,171812
567228,455533
567228,465698
567228,445127
567228,296490
567228,130004
567228,358487
567228,363822
567228,547275
567228,350356
567228,580541
567228,297422
567228,894713
567228,598704
567228,133333
567228,605224
567228,360254
567228,80140
567228,854241
567228,833761
567228,735033
567228,140246
567228,151203
567228,886018
567228,962410
567228,544056
567228,692363
567228,286704
567228,352702
567228,829911
567228,258717
567228,77142
567228,143288
567228,406373
567228,434668
567228,163885
567228,822198
567228,555171
567228,407707
567228,614626
567228,735869
567228,677618
567228,950962
567228,239362
567228,339282
567228,480769
567228,40744
567228,681015
567228,338183
567228,961772
567228,25678
567228,221062
567228,162704
567228,220354
567228,387268
567228,223644
567228,102628
567228,55194
567228,896621
567228,886209
567228,379565
567228,995619
567228,869269
567228,782323
567228,583209
567228,17896
567228,45105
567228,210356
567228,187842
567228,684772
567228,830016
567228,822573
567228,168204
567228,950003
567228,839720
567228,358288
567228,860021
567228,446990
567228,17126
567228,287244
567228,168319
567228,966801
567228,555857
567228,102609
567228,404908
567228,582137
567228,339453
567228,918922
567228,606164
567228,862660
567228,33619
567228,754402
567228,692566
567228,133733
567228,884098
567228,200019
567228,499381
567228,86759
567228,71888
567228,386703
567228,100283
567228,607351
567228,698881
567228,897957
567228,95089
567228,506652
567228,765242
567228,12058
567228,294618
567228,111635
567228,809608
567228,350486
567228,261569
567228,230772
567228,756099
567228,467145
567228,319670
567228,333519
567228,24484
567228,923817
567228,168308
567228,707549
567228,949057
567228,537251
567228,415224
567228,131806
567228,172506
567228,950791
567228,783657
567228,77174
567228,35970
567228,50997
567228,481191
567228,102792
567228,625089
567228,593324
567228,273822
567228,476278
567228,499985
567228,339588
567228,913194
776378,546344
776378,457522
776378,716612
776378,108514
776378,604000
776378,606096
776378,309907
776378,565511
776378,40309
776378,304344
776378,211534
776378,195919
776378,405164
776378,426203
776378,203577
776378,407880
776378,655448
776378,86307
776378,798236
776378,734785
776378,221316
776378,168087
776378,838135
776378,480744
776378,997377
776378,791422
776378,108239
776378,688631
776378,634027
776378,995316
776378,159886
776378,680243
776378,444318
776378,385254
776378,218080
776378,171812
776378,455533
776378,465698
776378,445127
776378,296490
776378,130004
776378,358487
776378,363822
776378,547275
776378,350356
776378,580541
776378,297422
776378,894713
776378,598704
776378,133333
776378,605224
776378,360254
776378,80140
776378,854241
776378,833761
776378,735033
776378,140246
776378,151203
776378,886018
776378,962410
776378,544056
776378,692363
776378,286704
776378,352702
776378,829911
776378,258717
776378,77142
776378,143288
776378,406373
776378,434668
776378,163885
776378,822198
776378,555171
776378,407707
776378,614626
776378,735869
776378,677618
776378,950962
776378,239362
776378,339282
776378,480769
